Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,3/10/2023 10:00,2023,3,10,10,147.1,198,Unhealthy,128,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/10/2023 11:00,2023,3,10,11,118.6,184,Unhealthy,95,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/10/2023 12:00,2023,3,10,12,96.2,172,Unhealthy,74,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/10/2023 13:00,2023,3,10,13,78.1,163,Unhealthy,60,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/10/2023 14:00,2023,3,10,14,79.5,163,Unhealthy,81,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/10/2023 15:00,2023,3,10,15,76.7,162,Unhealthy,74,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/10/2023 16:00,2023,3,10,16,77.8,163,Unhealthy,79,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/10/2023 17:00,2023,3,10,17,79.4,163,Unhealthy,81,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/10/2023 18:00,2023,3,10,18,79.7,163,Unhealthy,80,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/10/2023 19:00,2023,3,10,19,94.8,171,Unhealthy,110,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/10/2023 20:00,2023,3,10,20,118.9,184,Unhealthy,143,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/10/2023 21:00,2023,3,10,21,136.9,193,Unhealthy,155,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/10/2023 22:00,2023,3,10,22,194.9,245,Very Unhealthy,253,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/10/2023 23:00,2023,3,10,23,215.5,265,Very Unhealthy,236,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 0:00,2023,3,11,0,226.7,277,Very Unhealthy,238,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 1:00,2023,3,11,1,205.9,256,Very Unhealthy,185,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 2:00,2023,3,11,2,211.9,262,Very Unhealthy,218,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 3:00,2023,3,11,3,217,267,Very Unhealthy,222,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 4:00,2023,3,11,4,208.5,258,Very Unhealthy,200,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 5:00,2023,3,11,5,188.7,239,Very Unhealthy,169,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 6:00,2023,3,11,6,180.3,231,Very Unhealthy,172,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 7:00,2023,3,11,7,212.7,263,Very Unhealthy,251,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 8:00,2023,3,11,8,209.4,259,Very Unhealthy,207,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 9:00,2023,3,11,9,205.5,256,Very Unhealthy,199,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 10:00,2023,3,11,10,188.8,239,Very Unhealthy,160,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 11:00,2023,3,11,11,139.2,194,Unhealthy,96,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 12:00,2023,3,11,12,107.1,178,Unhealthy,75,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 13:00,2023,3,11,13,85,166,Unhealthy,63,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 14:00,2023,3,11,14,66.5,157,Unhealthy,48,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 15:00,2023,3,11,15,72.2,160,Unhealthy,78,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 16:00,2023,3,11,16,76.6,162,Unhealthy,81,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 17:00,2023,3,11,17,82.7,165,Unhealthy,89,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 18:00,2023,3,11,18,90.3,169,Unhealthy,98,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 19:00,2023,3,11,19,123.1,186,Unhealthy,156,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 20:00,2023,3,11,20,148,199,Unhealthy,173,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 21:00,2023,3,11,21,164.5,215,Very Unhealthy,181,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 22:00,2023,3,11,22,173.2,223,Very Unhealthy,182,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/11/2023 23:00,2023,3,11,23,176.6,227,Very Unhealthy,180,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 0:00,2023,3,12,0,176.3,227,Very Unhealthy,176,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 1:00,2023,3,12,1,179.1,229,Very Unhealthy,182,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 2:00,2023,3,12,2,181.6,232,Very Unhealthy,184,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 3:00,2023,3,12,3,174.3,225,Very Unhealthy,167,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 4:00,2023,3,12,4,166.1,216,Very Unhealthy,158,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 5:00,2023,3,12,5,170.6,221,Very Unhealthy,175,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 6:00,2023,3,12,6,161.6,212,Very Unhealthy,134,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 7:00,2023,3,12,7,158.9,209,Very Unhealthy,152,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 8:00,2023,3,12,8,145.4,197,Unhealthy,123,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 9:00,2023,3,12,9,139.4,194,Unhealthy,128,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 10:00,2023,3,12,10,134.5,192,Unhealthy,125,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 11:00,2023,3,12,11,122.2,185,Unhealthy,109,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 12:00,2023,3,12,12,101.4,175,Unhealthy,84,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 13:00,2023,3,12,13,91.2,169,Unhealthy,81,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 14:00,2023,3,12,14,79,163,Unhealthy,67,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 15:00,2023,3,12,15,70.5,159,Unhealthy,62,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 16:00,2023,3,12,16,64.7,156,Unhealthy,59,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 17:00,2023,3,12,17,62.3,155,Unhealthy,60,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 18:00,2023,3,12,18,65.1,156,Unhealthy,68,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 19:00,2023,3,12,19,77.5,162,Unhealthy,90,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 20:00,2023,3,12,20,105.2,177,Unhealthy,133,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 21:00,2023,3,12,21,122.6,186,Unhealthy,140,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 22:00,2023,3,12,22,133.3,191,Unhealthy,144,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/12/2023 23:00,2023,3,12,23,142.6,196,Unhealthy,152,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 0:00,2023,3,13,0,149.3,199,Unhealthy,156,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 1:00,2023,3,13,1,145.6,198,Unhealthy,142,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 2:00,2023,3,13,2,146.3,198,Unhealthy,147,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 3:00,2023,3,13,3,145.6,198,Unhealthy,145,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 4:00,2023,3,13,4,143.3,196,Unhealthy,141,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 5:00,2023,3,13,5,133.6,191,Unhealthy,124,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 6:00,2023,3,13,6,136.4,193,Unhealthy,138,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 7:00,2023,3,13,7,139.6,194,Unhealthy,140,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 8:00,2023,3,13,8,144.3,197,Unhealthy,160,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 9:00,2023,3,13,9,142.6,196,Unhealthy,137,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 10:00,2023,3,13,10,136.4,193,Unhealthy,119,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 11:00,2023,3,13,11,116.1,182,Unhealthy,93,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 12:00,2023,3,13,12,83.4,165,Unhealthy,55,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 13:00,2023,3,13,13,79.7,163,Unhealthy,76,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 14:00,2023,3,13,14,69.3,158,Unhealthy,59,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 15:00,2023,3,13,15,64.1,155,Unhealthy,59,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 16:00,2023,3,13,16,64.5,156,Unhealthy,65,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 17:00,2023,3,13,17,67.7,157,Unhealthy,71,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 18:00,2023,3,13,18,77.8,163,Unhealthy,88,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 19:00,2023,3,13,19,90.4,169,Unhealthy,103,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 20:00,2023,3,13,20,108.7,178,Unhealthy,127,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 21:00,2023,3,13,21,121.3,185,Unhealthy,134,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 22:00,2023,3,13,22,143.1,196,Unhealthy,165,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/13/2023 23:00,2023,3,13,23,163.6,214,Very Unhealthy,184,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 0:00,2023,3,14,0,174.3,225,Very Unhealthy,185,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 1:00,2023,3,14,1,172.1,222,Very Unhealthy,170,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 2:00,2023,3,14,2,163,213,Very Unhealthy,154,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 3:00,2023,3,14,3,169.5,220,Very Unhealthy,176,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 4:00,2023,3,14,4,200.3,250,Very Unhealthy,231,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 5:00,2023,3,14,5,184.6,235,Very Unhealthy,169,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 6:00,2023,3,14,6,202.3,252,Very Unhealthy,220,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 7:00,2023,3,14,7,288.2,338,Hazardous,374,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 8:00,2023,3,14,8,292.1,342,Hazardous,296,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 9:00,2023,3,14,9,253,303,Hazardous,214,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 10:00,2023,3,14,10,216.5,266,Very Unhealthy,180,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 11:00,2023,3,14,11,188.2,238,Very Unhealthy,160,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 12:00,2023,3,14,12,153.1,204,Very Unhealthy,118,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 13:00,2023,3,14,13,123.5,186,Unhealthy,94,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 14:00,2023,3,14,14,106.7,177,Unhealthy,90,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 15:00,2023,3,14,15,105.3,177,Unhealthy,104,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 16:00,2023,3,14,16,102.6,175,Unhealthy,100,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 17:00,2023,3,14,17,97.8,173,Unhealthy,93,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 18:00,2023,3,14,18,96.3,172,Unhealthy,95,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 19:00,2023,3,14,19,99.6,174,Unhealthy,103,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 20:00,2023,3,14,20,107.3,178,Unhealthy,115,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 21:00,2023,3,14,21,116.6,183,Unhealthy,126,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 22:00,2023,3,14,22,118.4,183,Unhealthy,123,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/14/2023 23:00,2023,3,14,23,113.1,181,Unhealthy,111,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 0:00,2023,3,15,0,111.8,180,Unhealthy,109,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 1:00,2023,3,15,1,112.5,180,Unhealthy,114,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 2:00,2023,3,15,2,108.1,178,Unhealthy,96,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 3:00,2023,3,15,3,105.9,177,Unhealthy,100,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 4:00,2023,3,15,4,102.7,175,Unhealthy,94,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 5:00,2023,3,15,5,98.7,173,Unhealthy,90,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 6:00,2023,3,15,6,96.2,172,Unhealthy,90,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 7:00,2023,3,15,7,111.2,180,Unhealthy,141,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 8:00,2023,3,15,8,213.2,263,Very Unhealthy,310,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 9:00,2023,3,15,9,197.1,247,Very Unhealthy,181,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 10:00,2023,3,15,10,170.5,221,Very Unhealthy,144,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 11:00,2023,3,15,11,159.2,210,Very Unhealthy,148,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 12:00,2023,3,15,12,133.6,191,Unhealthy,108,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 13:00,2023,3,15,13,123.3,186,Unhealthy,113,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 14:00,2023,3,15,14,107.1,178,Unhealthy,91,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 15:00,2023,3,15,15,102,175,Unhealthy,97,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 16:00,2023,3,15,16,95.5,172,Unhealthy,89,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 17:00,2023,3,15,17,93.7,171,Unhealthy,92,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 18:00,2023,3,15,18,84.3,166,Unhealthy,75,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 19:00,2023,3,15,19,82.6,165,Unhealthy,81,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 20:00,2023,3,15,20,87.3,167,Unhealthy,92,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 21:00,2023,3,15,21,88.6,168,Unhealthy,90,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 22:00,2023,3,15,22,86.3,167,Unhealthy,84,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/15/2023 23:00,2023,3,15,23,87.2,167,Unhealthy,88,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 0:00,2023,3,16,0,102.3,175,Unhealthy,125,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 1:00,2023,3,16,1,96.9,172,Unhealthy,89,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 2:00,2023,3,16,2,126.2,188,Unhealthy,155,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 3:00,2023,3,16,3,141.1,195,Unhealthy,156,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 4:00,2023,3,16,4,145.5,197,Unhealthy,150,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 5:00,2023,3,16,5,180.3,231,Very Unhealthy,215,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 6:00,2023,3,16,6,176.1,226,Very Unhealthy,172,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 7:00,2023,3,16,7,167,217,Very Unhealthy,158,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 8:00,2023,3,16,8,139,194,Unhealthy,111,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 9:00,2023,3,16,9,113,181,Unhealthy,87,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 10:00,2023,3,16,10,96,172,Unhealthy,79,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 11:00,2023,3,16,11,92,170,Unhealthy,88,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 12:00,2023,3,16,12,102.5,175,Unhealthy,113,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 13:00,2023,3,16,13,114.2,181,Unhealthy,126,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 14:00,2023,3,16,14,108.1,178,Unhealthy,102,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 15:00,2023,3,16,15,102.5,175,Unhealthy,97,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 16:00,2023,3,16,16,111.2,180,Unhealthy,120,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 17:00,2023,3,16,17,108.6,178,Unhealthy,106,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 18:00,2023,3,16,18,107.8,178,Unhealthy,107,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 19:00,2023,3,16,19,119,184,Unhealthy,135,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 20:00,2023,3,16,20,150.7,201,Very Unhealthy,180,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 21:00,2023,3,16,21,151.8,202,Very Unhealthy,153,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 22:00,2023,3,16,22,147.9,199,Unhealthy,144,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/16/2023 23:00,2023,3,16,23,158.7,209,Very Unhealthy,172,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 0:00,2023,3,17,0,158.4,209,Very Unhealthy,158,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 1:00,2023,3,17,1,149.9,200,Unhealthy,140,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 2:00,2023,3,17,2,151.3,202,Very Unhealthy,153,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 3:00,2023,3,17,3,192.1,242,Very Unhealthy,233,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 4:00,2023,3,17,4,139,194,Unhealthy,86,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 5:00,2023,3,17,5,105,177,Unhealthy,71,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 6:00,2023,3,17,6,94.5,171,Unhealthy,84,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 7:00,2023,3,17,7,100.2,174,Unhealthy,106,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 8:00,2023,3,17,8,111.1,180,Unhealthy,122,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 9:00,2023,3,17,9,111.5,180,Unhealthy,112,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 10:00,2023,3,17,10,111.2,180,Unhealthy,111,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 11:00,2023,3,17,11,139.1,194,Unhealthy,167,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 12:00,2023,3,17,12,306.6,357,Hazardous,474,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 13:00,2023,3,17,13,604.8,569,Hazardous,903,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 14:00,2023,3,17,14,380.4,421,Hazardous,156,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 15:00,2023,3,17,15,223.2,273,Very Unhealthy,66,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 16:00,2023,3,17,16,150.1,200,Unhealthy,77,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 17:00,2023,3,17,17,115.5,182,Unhealthy,81,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 18:00,2023,3,17,18,92.2,170,Unhealthy,69,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 19:00,2023,3,17,19,85.1,166,Unhealthy,78,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 20:00,2023,3,17,20,98,173,Unhealthy,111,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 21:00,2023,3,17,21,120,184,Unhealthy,142,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 22:00,2023,3,17,22,124,186,Unhealthy,128,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/17/2023 23:00,2023,3,17,23,131,190,Unhealthy,138,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 0:00,2023,3,18,0,134.4,192,Unhealthy,138,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 1:00,2023,3,18,1,138.1,194,Unhealthy,142,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 2:00,2023,3,18,2,140.5,195,Unhealthy,143,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 3:00,2023,3,18,3,117.7,183,Unhealthy,95,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 4:00,2023,3,18,4,96.3,172,Unhealthy,75,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 5:00,2023,3,18,5,87.6,168,Unhealthy,79,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 6:00,2023,3,18,6,84.2,166,Unhealthy,79,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 7:00,2023,3,18,7,85,166,Unhealthy,86,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 8:00,2023,3,18,8,81.6,164,Unhealthy,78,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 9:00,2023,3,18,9,78.9,163,Unhealthy,76,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 10:00,2023,3,18,10,78.5,163,Unhealthy,78,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 11:00,2023,3,18,11,78.7,163,Unhealthy,79,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 12:00,2023,3,18,12,72.3,160,Unhealthy,66,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 13:00,2023,3,18,13,69.6,158,Unhealthy,67,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 14:00,2023,3,18,14,73.2,160,Unhealthy,75,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 15:00,2023,3,18,15,75.2,161,Unhealthy,80,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 16:00,2023,3,18,16,84.2,166,Unhealthy,101,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 17:00,2023,3,18,17,93,170,Unhealthy,106,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 18:00,2023,3,18,18,94.9,171,Unhealthy,98,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 19:00,2023,3,18,19,98.3,173,Unhealthy,104,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 20:00,2023,3,18,20,121.9,185,Unhealthy,143,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,3/18/2023 21:00,2023,3,18,21,138.9,194,Unhealthy,156,UG/M3,1 Hr,Valid
