Time, Rain(mm), Latitude, 23.796, Longitude, 90.423,
CCS_1d20170426, 0.000
CCS_1d20170427, 1.000
CCS_1d20170428, 0.000
CCS_1d20170429, 0.000
CCS_1d20170430, 0.000
CCS_1d20170501, 4.000
CCS_1d20170502, 0.000
CCS_1d20170503, 0.000
CCS_1d20170504, 0.000
CCS_1d20170505, 7.000
CCS_1d20170506, 7.000
CCS_1d20170507, 0.000
CCS_1d20170508, 0.000
CCS_1d20170509, 1.000
CCS_1d20170510, 0.000
CCS_1d20170511, 0.000
CCS_1d20170512, 0.000
CCS_1d20170513, 3.000
CCS_1d20170514, 0.000
CCS_1d20170515, 75.000
CCS_1d20170516, 4.000
CCS_1d20170517, 12.000
CCS_1d20170518, 3.000
CCS_1d20170519, 6.000
CCS_1d20170520, 0.000
CCS_1d20170521, 0.000
CCS_1d20170522, 0.000
CCS_1d20170523, 0.000
CCS_1d20170524, 0.000
CCS_1d20170525, 0.000
CCS_1d20170526, 2.000
CCS_1d20170527, 0.000
CCS_1d20170528, 0.000
CCS_1d20170529, 15.000
CCS_1d20170530, 11.000
CCS_1d20170531, 11.000
CCS_1d20170601, 101.000
CCS_1d20170602, 1.000
CCS_1d20170603, 0.000
CCS_1d20170604, 0.000
CCS_1d20170605, 50.000
CCS_1d20170606, 0.000
CCS_1d20170607, 0.000
CCS_1d20170608, 30.000
CCS_1d20170609, 20.000
CCS_1d20170610, 9.000
CCS_1d20170611, 19.000
CCS_1d20170612, 24.000
CCS_1d20170613, 9.000
CCS_1d20170614, 27.000
CCS_1d20170615, 0.000
CCS_1d20170616, 22.000
CCS_1d20170617, 35.000
CCS_1d20170618, 63.000
CCS_1d20170619, 46.000
CCS_1d20170620, 0.000
CCS_1d20170621, 0.000
CCS_1d20170622, 2.000
CCS_1d20170623, 0.000
CCS_1d20170624, 7.000
CCS_1d20170625, 0.000
CCS_1d20170626, 9.000
CCS_1d20170627, 2.000
CCS_1d20170628, 3.000
CCS_1d20170629, 1.000
CCS_1d20170630, 17.000
CCS_1d20170701, 1.000
CCS_1d20170702, 10.000
CCS_1d20170703, 29.000
CCS_1d20170704, 21.000
CCS_1d20170705, 2.000
CCS_1d20170706, 1.000
CCS_1d20170707, 0.000
CCS_1d20170708, 7.000
CCS_1d20170709, 10.000
CCS_1d20170710, 4.000
CCS_1d20170711, 15.000
CCS_1d20170712, 5.000
CCS_1d20170713, 1.000
CCS_1d20170714, 1.000
CCS_1d20170715, 4.000
CCS_1d20170716, 2.000
CCS_1d20170717, 37.000
CCS_1d20170718, 3.000
CCS_1d20170719, 2.000
CCS_1d20170720, 23.000
CCS_1d20170721, 9.000
CCS_1d20170722, 5.000
CCS_1d20170723, 0.000
CCS_1d20170724, 14.000
CCS_1d20170725, 4.000
CCS_1d20170726, 5.000
CCS_1d20170727, 1.000
CCS_1d20170728, 0.000
CCS_1d20170729, 6.000
CCS_1d20170730, 0.000
CCS_1d20170731, 0.000
CCS_1d20170801, 1.000
CCS_1d20170802, 8.000
CCS_1d20170803, 14.000
CCS_1d20170804, 46.000
CCS_1d20170805, 11.000
CCS_1d20170806, 1.000
CCS_1d20170807, 0.000
CCS_1d20170808, 1.000
CCS_1d20170809, 0.000
CCS_1d20170810, 41.000
CCS_1d20170811, 107.000
CCS_1d20170812, 19.000
CCS_1d20170813, 2.000
CCS_1d20170814, 6.000
CCS_1d20170815, 22.000
CCS_1d20170816, 5.000
CCS_1d20170817, 19.000
CCS_1d20170818, 11.000
CCS_1d20170819, 12.000
CCS_1d20170820, 2.000
CCS_1d20170821, 11.000
CCS_1d20170822, 6.000
CCS_1d20170823, 1.000
CCS_1d20170824, 0.000
CCS_1d20170825, 7.000
CCS_1d20170826, 11.000
CCS_1d20170827, 27.000
CCS_1d20170828, 0.000
CCS_1d20170829, 1.000
CCS_1d20170830, 10.000
CCS_1d20170831, 22.000
CCS_1d20170901, 0.000
CCS_1d20170902, 4.000
CCS_1d20170903, 33.000
CCS_1d20170904, 17.000
CCS_1d20170905, 22.000
CCS_1d20170906, 14.000
CCS_1d20170907, 16.000
CCS_1d20170908, 3.000
CCS_1d20170909, 1.000
CCS_1d20170910, 27.000
CCS_1d20170911, 45.000
CCS_1d20170912, 1.000
CCS_1d20170913, 12.000
CCS_1d20170914, 0.000
CCS_1d20170915, 0.000
CCS_1d20170916, 2.000
CCS_1d20170917, 5.000
CCS_1d20170918, 55.000
CCS_1d20170919, 15.000
CCS_1d20170920, 1.000
CCS_1d20170921, 1.000
CCS_1d20170922, 0.000
CCS_1d20170923, 0.000
CCS_1d20170924, 1.000
CCS_1d20170925, 10.000
CCS_1d20170926, 1.000
CCS_1d20170927, 46.000
CCS_1d20170928, 105.000
CCS_1d20170929, 31.000
CCS_1d20170930, 24.000
CCS_1d20171001, 8.000
CCS_1d20171002, 2.000
CCS_1d20171003, 0.000
CCS_1d20171004, 1.000
CCS_1d20171005, 20.000
CCS_1d20171006, 53.000
CCS_1d20171007, 3.000
CCS_1d20171008, 1.000
CCS_1d20171009, 1.000
CCS_1d20171010, 0.000
CCS_1d20171011, 0.000
CCS_1d20171012, 1.000
CCS_1d20171013, 0.000
CCS_1d20171014, 5.000
CCS_1d20171015, 0.000
CCS_1d20171016, 0.000
CCS_1d20171017, 0.000
CCS_1d20171018, 1.000
CCS_1d20171019, 24.000
CCS_1d20171020, 20.000
CCS_1d20171021, 43.000
CCS_1d20171022, 0.000
CCS_1d20171023, 0.000
CCS_1d20171024, 1.000
CCS_1d20171025, 0.000
CCS_1d20171026, 0.000
CCS_1d20171027, 0.000
CCS_1d20171028, 0.000
CCS_1d20171029, 0.000
CCS_1d20171030, 0.000
CCS_1d20171031, 0.000
CCS_1d20171101, 0.000
CCS_1d20171102, 0.000
CCS_1d20171103, 0.000
CCS_1d20171104, 0.000
CCS_1d20171105, 0.000
CCS_1d20171106, 0.000
CCS_1d20171107, 0.000
CCS_1d20171108, 0.000
CCS_1d20171109, 0.000
CCS_1d20171110, 0.000
CCS_1d20171111, 0.000
CCS_1d20171112, 22.000
CCS_1d20171113, 1.000
CCS_1d20171114, 1.000
CCS_1d20171115, 13.000
CCS_1d20171116, 1.000
CCS_1d20171117, 0.000
CCS_1d20171118, 0.000
CCS_1d20171119, 0.000
CCS_1d20171120, 0.000
CCS_1d20171121, 0.000
CCS_1d20171122, 0.000
CCS_1d20171123, 0.000
CCS_1d20171124, 0.000
CCS_1d20171125, 0.000
CCS_1d20171126, 0.000
CCS_1d20171127, 0.000
CCS_1d20171128, 0.000
CCS_1d20171129, 0.000
CCS_1d20171130, 0.000
CCS_1d20171201, 0.000
CCS_1d20171202, 0.000
CCS_1d20171203, 0.000
CCS_1d20171204, 0.000
CCS_1d20171205, 0.000
CCS_1d20171206, 0.000
CCS_1d20171207, 0.000
CCS_1d20171208, 0.000
CCS_1d20171209, 0.000
CCS_1d20171210, 0.000
CCS_1d20171211, 0.000
CCS_1d20171212, 0.000
CCS_1d20171213, 0.000
CCS_1d20171214, 0.000
CCS_1d20171215, 0.000
CCS_1d20171216, 0.000
CCS_1d20171217, 0.000
CCS_1d20171218, 0.000
CCS_1d20171219, 0.000
CCS_1d20171220, 0.000
CCS_1d20171221, 0.000
CCS_1d20171222, 0.000
CCS_1d20171223, 0.000
CCS_1d20171224, 0.000
CCS_1d20171225, 0.000
CCS_1d20171226, 0.000
CCS_1d20171227, 0.000
CCS_1d20171228, 0.000
CCS_1d20171229, 0.000
CCS_1d20171230, 0.000
CCS_1d20171231, 0.000
CCS_1d20180101, 5.000
CCS_1d20180102, 0.000
CCS_1d20180103, 0.000
CCS_1d20180104, 0.000
CCS_1d20180105, 0.000
CCS_1d20180106, 0.000
CCS_1d20180107, 0.000
CCS_1d20180108, 0.000
CCS_1d20180109, 0.000
CCS_1d20180110, 0.000
CCS_1d20180111, 0.000
CCS_1d20180112, 0.000
CCS_1d20180113, 0.000
CCS_1d20180114, 0.000
CCS_1d20180115, 0.000
CCS_1d20180116, 0.000
CCS_1d20180117, 0.000
CCS_1d20180118, 0.000
CCS_1d20180119, 0.000
CCS_1d20180120, 0.000
CCS_1d20180121, 0.000
CCS_1d20180122, 0.000
CCS_1d20180123, 0.000
CCS_1d20180124, 0.000
CCS_1d20180125, 0.000
CCS_1d20180126, 0.000
CCS_1d20180127, 0.000
CCS_1d20180128, 0.000
CCS_1d20180129, 0.000
CCS_1d20180130, 0.000
CCS_1d20180131, 0.000
CCS_1d20180201, 0.000
CCS_1d20180202, 0.000
CCS_1d20180203, 0.000
CCS_1d20180204, 0.000
CCS_1d20180205, 0.000
CCS_1d20180206, 0.000
CCS_1d20180207, 0.000
CCS_1d20180208, 1.000
CCS_1d20180209, 1.000
CCS_1d20180210, 0.000
CCS_1d20180211, 0.000
CCS_1d20180212, 0.000
CCS_1d20180213, 0.000
CCS_1d20180214, 0.000
CCS_1d20180215, 0.000
CCS_1d20180216, 0.000
CCS_1d20180217, 0.000
CCS_1d20180218, 0.000
CCS_1d20180219, 0.000
CCS_1d20180220, 2.000
CCS_1d20180221, 0.000
CCS_1d20180222, 0.000
CCS_1d20180223, 0.000
CCS_1d20180224, 0.000
CCS_1d20180225, 1.000
CCS_1d20180226, 0.000
CCS_1d20180227, 0.000
CCS_1d20180228, 0.000
CCS_1d20180301, 0.000
CCS_1d20180302, 0.000
CCS_1d20180303, 0.000
CCS_1d20180304, 0.000
CCS_1d20180305, 0.000
CCS_1d20180306, 0.000
CCS_1d20180307, 0.000
CCS_1d20180308, 0.000
CCS_1d20180309, 0.000
CCS_1d20180310, 0.000
CCS_1d20180311, 0.000
CCS_1d20180312, 0.000
CCS_1d20180313, 0.000
CCS_1d20180314, 0.000
CCS_1d20180315, 0.000
CCS_1d20180316, 1.000
CCS_1d20180317, 0.000
CCS_1d20180318, 0.000
CCS_1d20180319, 0.000
CCS_1d20180320, 0.000
CCS_1d20180321, 0.000
CCS_1d20180322, 0.000
CCS_1d20180323, 0.000
CCS_1d20180324, 0.000
CCS_1d20180325, 2.000
CCS_1d20180326, 0.000
CCS_1d20180327, 0.000
CCS_1d20180328, 0.000
CCS_1d20180329, 0.000
CCS_1d20180330, 10.000
CCS_1d20180331, 6.000
CCS_1d20180401, 1.000
CCS_1d20180402, 6.000
CCS_1d20180403, 0.000
CCS_1d20180404, 0.000
CCS_1d20180405, 0.000
CCS_1d20180406, 9.000
CCS_1d20180407, 11.000
CCS_1d20180408, 0.000
CCS_1d20180409, 1.000
CCS_1d20180410, 0.000
CCS_1d20180411, 7.000
CCS_1d20180412, 0.000
CCS_1d20180413, 0.000
CCS_1d20180414, 16.000
CCS_1d20180415, 0.000
CCS_1d20180416, 2.000
CCS_1d20180417, 5.000
CCS_1d20180418, 1.000
CCS_1d20180419, 11.000
CCS_1d20180420, 44.000
CCS_1d20180421, 9.000
CCS_1d20180422, 10.000
CCS_1d20180423, 0.000
CCS_1d20180424, 0.000
CCS_1d20180425, 0.000
CCS_1d20180426, 3.000
CCS_1d20180427, 0.000
CCS_1d20180428, 0.000
CCS_1d20180429, 10.000
CCS_1d20180430, 4.000
CCS_1d20180501, 0.000
CCS_1d20180502, 1.000
CCS_1d20180503, 0.000
CCS_1d20180504, 1.000
CCS_1d20180505, 105.000
CCS_1d20180506, 22.000
CCS_1d20180507, 1.000
CCS_1d20180508, 1.000
CCS_1d20180509, 1.000
CCS_1d20180510, 1.000
CCS_1d20180511, 5.000
CCS_1d20180512, 0.000
CCS_1d20180513, 3.000
CCS_1d20180514, 1.000
CCS_1d20180515, 0.000
CCS_1d20180516, 0.000
CCS_1d20180517, 0.000
CCS_1d20180518, 0.000
CCS_1d20180519, 5.000
CCS_1d20180520, 10.000
CCS_1d20180521, 24.000
CCS_1d20180522, 13.000
CCS_1d20180523, 1.000
CCS_1d20180524, 1.000
CCS_1d20180525, 5.000
CCS_1d20180526, 0.000
CCS_1d20180527, 0.000
CCS_1d20180528, 0.000
CCS_1d20180529, 0.000
CCS_1d20180530, 17.000
CCS_1d20180531, 56.000
CCS_1d20180601, 1.000
CCS_1d20180602, 0.000
CCS_1d20180603, 12.000
CCS_1d20180604, 3.000
CCS_1d20180605, 0.000
CCS_1d20180606, 0.000
CCS_1d20180607, 3.000
CCS_1d20180608, 1.000
CCS_1d20180609, 5.000
CCS_1d20180610, 9.000
CCS_1d20180611, 0.000
CCS_1d20180612, 190.000
CCS_1d20180613, 0.000
CCS_1d20180614, 9.000
CCS_1d20180615, 2.000
CCS_1d20180616, 1.000
CCS_1d20180617, 2.000
CCS_1d20180618, 0.000
CCS_1d20180619, 14.000
CCS_1d20180620, 0.000
CCS_1d20180621, 0.000
CCS_1d20180622, 6.000
CCS_1d20180623, 10.000
CCS_1d20180624, 1.000
CCS_1d20180625, 0.000
CCS_1d20180626, 6.000
CCS_1d20180627, 1.000
